Supplier Name,MPN,EAN,Product name,Brand,Supplier stock,Supplier Cost
Navy blue,BGM2200B-GR,731304634768,APC Back-UPS BGM2200B-GR - USV Tower - Wechselstrom 230 V,APC by Schneider Electric,13,360.86
Navy blue,38203,4002888382038,Lindy audio embedder,Lindy,9,61.28
Navy blue,DN-49201,4016032493693,Digitus SOHO PRO Series - cabinet - 540x400 mm (WxD) - 4U,Digitus,148,51.66
Navy blue,LH012IWCMWS/XU,8806095035277,Samsung The Wall IW012C Pro IWC Series LED display unit - for digital signage,Samsung,42,6165.44
Navy blue,32GS85QX-BAEU,8806096175309,"LG LCD  32GS85QX-B 32"" black UltraGear Gaming Monitor",LG,66,394.2
Navy blue,27GS60QX-BAEUQ,8806096175286,"TFT LG UltraGear 27GS60QX-B 68.4 cm (27)LED,2xHDMI,DisplayPort,gebogen",LG,100,156.99
Navy blue,3JA24AE#BGX,192545866385,"HP 963      Magenta             Tintenpatrone 10,77ml",HP Inc.,9,18.27
Navy blue,3JA26AE#BGX,192545866460,"HP 963      Schwarz             Tintenpatrone 24,09ml",HP Inc.,151,25.36
Navy blue,3JA27AE#BGX,192545866507,"HP 963XL    Cyan                Tintenpatrone 22,77ml",HP Inc.,275,29.34
Navy blue,3JA28AE#BGX,192545866545,"HP 963XL    Magenta             Tintenpatrone 23,25ml",HP Inc.,100,29.25
Navy blue,Z800,4026908003611,ONLINE USV Zinto  800 VA,Online USV-Systeme AG,2,197.64
Navy blue,508323,4005546998138,DURABLE Monitorhalterung PRO mit Arm 1 Mon. Tischklem Silber,Durable,1,217.22
Navy blue,910-005567,5099206082090,Logitech Gaming Maus G502 Lightspeed retail,Logitech,20,87.3
Navy blue,10120314,4260074977059,Bluewalker Powerwalker Spannungsregler AVR 2000 SIV FR 1600W,Bluewalker,1,59.53
Navy blue,100-100000927MPK,,CPU|AMD|Desktop|Ryzen 5|5600|Vermeer|3500 MHz|Cores 6|32MB|Socket SAM4|65 Watts|MultiPack|100-100000927MPK,AMD,14,94.21
Navy blue,CNE-CHA08B,5291485003821,Canyon Wall Charger  2xUSB-A + 1xUSB-C  2.4A/30W PD    black retail,CANYON,17,14.63
Navy blue,1508110,4007123680917,Brennenstuhl Steckdoseneinsatz Schuko mit USB 2.4,Brennenstuhl,29,8.4
Navy blue,MROS104,4260283117819,MediaRange Tastatur schnurlos inkl. 5 Tasten Maus wireless,MediaRange,4,15.95
Navy blue,650115,4015867197653,"Equip Tischhalterung 13""-27""/ 2TFT je 8kg 360°            si retail",EQUIP,154,58.73
Navy blue,MRINK132,4260283112425,MediaRange Etiketten für CD/DVD/BD 100er Pack,MediaRange,31,4.67
Navy blue,4722101401,4008496545612,Varta Batterie LONGLIFE Max Power (MAX TECH) 9V  Block  1St.,Varta,7,1.67
Navy blue,3YL77AE#BGX,192545866705,"HP 912      Cyan                Tintenpatrone 2,93ml",HP Inc.,12,8.45
Navy blue,3YL79AE#BGX,192545866781,"HP 912      Gelb                Tintenpatrone 2,93ml",HP Inc.,9,8.62
Navy blue,650155,4015867207215,"Equip Notebookhalter am Monitorhalter für 10"" bis 15,6"" retail",EQUIP,289,18.47
Navy blue,88885485,4897059871721,Inter-Tech Lüfter 120*120*25 ALSEYE HALO 3.0 FAN,Inter Tech,69,5.25
Navy blue,Q5952A,829160493893,Toner HP 643A / Q5952A Yellow,Hewlett Packard,2,93.96
Navy blue,KCD8XRUG3T84,,Kioxia Holdings Corporation KIOXIA CD8-R 2.5 3.84TB PCIe 4.0/NVMe Enterprise SSD for Server,Kioxia Holdings Corporation,16,646.92
Navy blue,CE250A,883585595686,Toner HP 304A / CE250A Black,Hewlett Packard,3,73.47
Navy blue,7056,4008705070560,HERMA Ordner A4 Cubes,HERMA,12,4.65
Navy blue,DN-97665,4016032463085,"DIGITUS Ausziehbarer Fachboden Tablets,Notebooks,Smartphones",Digitus,4,67.67
Navy blue,723320100,4004627417001,M+R Geodreieck 32cm Acrylglas glasklar im Etui 1 Stück,Möbius+Ruppert,57,3.97
Navy blue,TFN-123006,7333282000400,"Emerio Turm Ventilator, 3 Geschw., 78 cm weiß",Emerio,1,24.58
Navy blue,WD6004FRYZ,718037899923,Western Digital HD 3.5 SATA3-Raid 6TB Gold,Western Digital,12,177.12
Navy blue,TLZGD432G3200HC16F01,765441650008,DDR4 32GB PC 3200 Teamgroup T-Force Vulcan Z TLZGD432G3200HC16F01 grau,Teamgroup,100,48.14
Navy blue,AF-1266724,7333282010836,"Emerio Heißluftfritteuse, Smart Fryer, 4,5+4,5L, Cool touch",Emerio,8,83.18
Navy blue,ST8000VE001,8719706022934,Seagate SkyHawk 8TB HDD SATA 3.0 256 MB 7200 rpm 3.5,Seagate,100,164.47
Navy blue,LPS206B,4052792012392,"Logilink Steckdosenleiste 3-fach, 1,4m, schwarz m. Schalter",LogiLink,29,3.87
Navy blue,PRO300S,6956745152051,DH Beamer Sunne weiß    universal 135mm,Sunne,2,46
Navy blue,A25-3PL256-500F,708326913713,Apricorn Hard Disc Drive - 500 GB USB 3.0 - Black,Apricorn,1,152.64
Navy blue,IB-HUB1409-U3,4250078165873,Hub  4-Port IcyBox USB 3.0 IB-HUB1409-U3 USB 3.0 Type-A retail,RaidSonic,17,12.09
Navy blue,IB-129SSK-B,4250078188438,"Icy Box We-Ra. 2,5/3,5 SATA/SAS in 1x5,25",RaidSonic,10,27.86
Navy blue,DN-19 CASTOR-WM,4016032376323,DIGITUS Professional - rack casters kit,Digitus,119,32.97
Navy blue,DN-19 BPN-02,4016032135289,Digitus DN-19 BPN-02 - blank panel - 2U,Digitus,85,6.15
Navy blue,IB-HUB1406-C,4250078165675,Hub  3-Port IcyBox USB 3.0 IB-HUB1406-C Aluminium Gehäuse (b retail,Icy Box,5,26.9
Navy blue,IB-200T-C3,4250078172932,"Geh. IcyBox USB 3.2 Gen1 Type-C für 2,5""SSD",RaidSonic,21,12.27
Navy blue,IB-1121-C31,4250078168072,"Dockingstation IcyBox USB 3.1 -> 2-3,5"" HDD/SSD",Icy Box,21,26.56
Navy blue,3322500,4008113322503,Herlitz Hefte x.book   A4/16 Lin.25   FSC Mix,Herlitz,1,0.77
Navy blue,58398101402,4008496330867,Varta Akku RECHARGE Phone    AAA HR03  800mAh           2St.,Varta,123,3.9
Navy blue,650374,4015867223000,"Equip Deckenhalterung 45""-50""/3TFT je 50kg 1Gelenk  neig. sw lite Retail (Speditionsversand)",EQUIP,8,671.35
Navy blue,X1500R,4026908003833,ONLINE USV Xanto 1500R VA,Online USV-Systeme AG,14,927.72
Navy blue,LMHE1G032GG2,4582563851146,KIOXIA microSD-Card Exceria High Endurance   32GB,Kioxia Holdings Corporation,11,9.28
Navy blue,MB705M2P-B,4713227445191,Icy Dock Adapter M.2 NVMe to 2.5 U.2 NVMe Converter,ICY Dock,37,34.87
Navy blue,1390007118,4007123662708,Brennenstuhl Steckdosenleiste Alu-Line 48.3cm  8x 2m rot,Brennenstuhl,44,26.9
Navy blue,ACCM-PB2501311,4710562759549,AeroCool Geh Midi Mirage (Black/Win/RGB)mi.ATX/ATX/ITX,AeroCool,92,79.66
Navy blue,FVT-2001,4015867225462,LevelOne Konverter FVT-2001 10/100TX>100FX SC MM        2km,Level One,617,38.66
Navy blue,ACCM-PV4604311,4711099473014,AeroCool Geh Midi Blade Black RGB MicroATX/ATX/Mini-ITX,AeroCool,68,50.86
Navy blue,722207,4005546731193,DURABLE Schreibunterlage PP 530x400cm +trans. Abdeckung dnkb,Durable,1,5.64
Navy blue,102100,743870051726,Contour New Balance Tastatur  wireless DE-Layout   schwarz,Contour,4,111.1
Navy blue,WD101EFBX,718037886206,"Western Digital Red Plus HDD 10TB SATA 3.0 256 MB 7200 rpm 3,5",Western Digital,20,234.36
Navy blue,WD142KFGX,718037899633,Western Digital HD 3.5 SATA3 14TB / 24x7 / NAS (Di) 512MB / 7200rpm / CMR,Western Digital,34,328.97
Navy blue,SMT1000IC,731304332978,APC Smart-UPS SMT1000IC - USV- Wechselstrom 230 V,APC,16,527.97
Navy blue,EPT630,735029314073,"Peerless Outdoor Wandhalterung neigbar bis 36,3 kg",Peerless-av,1,63.98
Navy blue,CAC-1082,8719214471187,Club 3D CAC-1082 DisplayPort 1.4 til HDMI 2.0b kabel 2m Sort,Club 3D,5,25.91
Navy blue,62121,4043619621217,DELOCK USB3.0 Adapter A -> RJ45 Gigabit St/Bu,Delock,7,21.95
Navy blue,62637,4043619626373,DELOCK Adapter Compact Flash -> SDHC,Delock,6,26.21
Navy blue,7164,4008705071642,HERMA Ordner A4 Pferde,HERMA,9,2.42
Navy blue,SDCS2/256GBSP,740617299168,Kingston Flash-Card Canvas Select Plus - microSDXC UHS-I - 256 GB,Kingston,2,15.47
Navy blue,SDS2/256GB,740617298123,Kingston Flash Memory Card Canvas Select Plus - SDXC UHS-I - 256 GB,Kingston,15,15.26
Navy blue,SDCS2/512GBSP,740617299250,Kingston Flash-Card Canvas Select Plus - MicroSDXC UHS-I - 512 GB,Kingston,7,32.49
Navy blue,CMN16GX4M2Z3600C18,840006650508,CORSAIR Vengeance RGB RT - DDR4 - kit - 16 GB: 2 x 8 GB - DIMM 288-pin - 3600 MHz / PC4-28800 - unbuffered,Corsair,3,46.29
Navy blue,Z1500,4026908003635,ONLINE USV Zinto 1500 VA,Online USV,3,432
Navy blue,90YH03JC-B1UA00,4711081565451,ASUS Headset ROG Delta S Core Headset,Asus,18,80.28
Navy blue,3SM36,3553340705014,Eaton USV 3SM36 3S Mini        36W,Eaton,25,44.34
Navy blue,DTX/64GB-2P,740617325560,Kingston USB-Stick DataTraveler Exodia - USB 3.2 Gen 1 (3.1 Gen 1) - 2 pieces - 64 GB - Black,Kingston,330,6.21
Navy blue,740876,766623740876,INTELLINET Patchkabel Cat6a-Stecker/Cat7-Rohkabel 3m sw,Intellinet,74,3.43
Navy blue,MK70011G,4049759126728,"EFB RJ45 Patchkabel S/FTP,Cat.6A,LSZH,Cat.7 Rohk.,1m,grau",EFB,8,2.11
Navy blue,691709FTS1,4049759160777,"EFB 19"" Wandgehäuse Flat Pack 9HE, Tiefe 450 mm, schwarz",EFB,2,121.32
Navy blue,24189-999-899,5706991028096,Jabra Headset Evolve2 40 SE USB-C MS Stereo schnurgebunden,JABRA,149,70.43
Navy blue,0B42258,8592978184391,"WDC  8.9cm (3.5"")  10TB SAS 12G WUS721010AL5204 7200  256MB intern",Western Digital,38,239.75
Navy blue,CMH16GX5M1B5600C40,840440485872,CORSAIR Vengeance RGB - DDR5 - module - 16 GB - DIMM 288-pin - 5600 MHz / PC5-44800,Corsair,12,47.08
Navy blue,SXS1000R/1000G,740617343748,Kingston XS1000 Red 1TB USB 3.2 External SSD,Kingston,45,64.35
Navy blue,AXXCBL700CVCR,5032037106450,Intel Cable SFF-8611 straight to right angle 700mm,Intel,34,23.76
Navy blue,PK8071305081900,8592978445379,CPU Intel Xeon W7-3445/20x2.6/52.5MB/FCLGA4677,Intel,6,2124.36
Navy blue,EV2760-BK,4995047055396,"EIZO 68.0cm (27"")   EV2760-BK  16:9 DVI+HDMI+2xDP+USB IPS bl",Eizo,9,435.61
Navy blue,IDATA-EXTIP-383RV4,8059018361865,Techly HDBitT HDMI Zusätzlicher Empfänger für HDBit HDMI,Techly,3,77.8
Navy blue,SDSDXXD-256G-GN4IN,619659188658,SD Extreme PRO UHS-I Card 256GB SanDisk SDXC,SanDisk,8,36.37
Navy blue,LC-CC-240-LICO,4260070125324,Cooler LC-Power Cosmo Cool LC-CC-240-LiCo - Wasserkühlung,LC Power,2,48.35
Navy blue,4.04E+12,4044951038008,Cooler Sharkoon S80 RGB 2 Lüfter schwarz AiO-Wasserkühlung,Sharkoon,3,76.76
Navy blue,10133027,4260074984286,Bluewalker PDU Powerwalker PHL03  16xC13,Bluewalker,1,155.31
Navy blue,LC1000M V231,4260070128684,PC- Netzteil LC-Power LC1000M V2.31,LC Power,7,113.19
Navy blue,LC600-12,4260070124419,PC- Netzteil LC-Power Office Series LC600-12 V2.31 450W,LC Power,13,33.31
Navy blue,EC020200150,4049759289980,EFB RJ45 PATCHKABEL mit CAT7 ROHKABEL SCHWARZ 1m,EFB,103,1.26
Navy blue,EC020200156,4049759290047,EFB RJ45 PATCHKABEL mit CAT7 ROHKABEL SCHWARZ 10m,EFB,79,5.91
Navy blue,AB371022,5397184525654,Dell - DDR4 - module - 16 GB - SO-DIMM 260-pin - 3200 MHz / PC4-25600 - unbuffered,DELL,3,108.5
Navy blue,AC774045,5397184878729,Dell 1RX16 - DDR5 - module - 8 GB - DIMM 288-pin - 5600 MHz - unbuffered,DELL,15,63.16
Navy blue,LC600-12 V231,4260070124419,LC Power LC600-12 V2.31 - power supply - 450 Watt,LC-Power,9,34.26
Navy blue,HDBOOST4K2,65030883795,StarTech.com 45ft / 14m HDMI Signal Booster - 4K 60Hz - USB Powered - HDMI Inline Repeater & Amplifier - 7.1 Audio Support (HDBOOST4K2) - video/audio extender - HDMI,StarTech,5,38.9
Navy blue,MDP2VGAW,65030845977,StarTech.com Mini DisplayPort to VGA Adapter - mDP / VGA,StarTech,8,3.09
Navy blue,ST122HD4K,65030858489,StarTech.com HDMI Splitter 1 In 2 Out - 4k 30Hz - 2 Port - Aluminum - HDMI Multi Port - HDMI Audio Splitter (ST122HD4K) - video/audio switch - 2 ports,StarTech,1,54.18
Navy blue,DKT30CHPD,65030864978,StarTech.com USB-C multiport adapter - USB-C/HDMI/USB 3.0/RJ45 - 9.6 cm,StarTech,15,58.13
Navy blue,ST4200MINIC,65030874083,StarTech.com 4-Port USB-C Hub - USB-C to 4x USB-A Hub Adapter - Mini USB 2.0 Hub - Bus-powered USB Type-C Port Expander (ST4200MINIC) - hub - 4 ports,StarTech,16,18.05
Navy blue,D31306,7640158665169,"Dicota Slim Case Base 13-14,1"" (33cm-35,8cm) red",Dicota,6,14.33
Navy blue,CX-9059007-WW,840006622918,CORSAIR Hydro X Series XT Hardline (12mm & 14mm) - liquid cooling system tubes bending and measuring tool kit,Corsair,9,45.93
Navy blue,DA-10196,4016032474036,Digitus power adapter - 24 pin USB-C - 20 Watt,Digitus,4,9.04
Navy blue,LWHT5535513,4004005010893,"Schwaiger WAH 32""-75""  1TFT          Max.35KG neigbar schwar",Schwaiger,4,12.64
Navy blue,19585,4008705195850,HERMA Sammelmappe A3 violett Polypropylen,HERMA,11,1.84
Navy blue,Q7553X,882780389274,Toner HP 53X / Q7553X Black,Hewlett Packard,8,122.58
Navy blue,D31731,7640158669150,Dicota USB-C Portable Hub 4-in-1,Dicota,7,26.17
Navy blue,40022,4015468400220,GENIE Textmarker 5-Farben 5 Stk.,Genie,14,2.24
Navy blue,12718,4015468127189,GENIE USB2.0 Stick 32GB Fiat 500 Oldtimer gelb,Genie,6,17.64
Navy blue,KDSK15042,4004005022056,Schwaiger Koaxialkabel Klasse A + 10 dB 1.5  m  Vodafon weiß,Schwaiger,2,5.82
Navy blue,D31841,7640186419734,Dicota Webcam PRO Plus FULL HD 1080p,Dicota,56,26.68
Navy blue,TL-A2310H,6936358046671,TONER BLACK/1.6K TL-A2310H PANTUM,Pantum,14,43.52
Navy blue,ESP.251K,4008224569255,"EFB Steckdosenleiste 3x     mit Schalter 1,4m,H05VV-F 3G1,",EFB,2,6.19
Navy blue,440363,766623440363,"MANHATTAN Helsinki Notebooktasche 14,1"" schwarz",Manhattan,22,18.21
Navy blue,130691,766623130691,MANHATTAN USB-C auf HDMI & VGA 4in1 Konverter Power Delivery,Manhattan,9,19.44
Navy blue,P20471-11,7640186417518,Dicota Raincover HI-VIS 38 litre orange,Dicota,6,14.9
Navy blue,LS27AG320NUXEN-14,,"Monitor LED Samsung LS27AG320NUXEN Odyssey G32A, 27"" FHD FLAT 16:9 (1920x1080) VA 165Hz, 250 cd/㎡, 3000:1, 1ms (MPRT), 178/178, FS Premium, 1xDP 1xHDMI, 3.5 Jack, Tilt/HeightAdj, VESA 100x100, 2Y",Samsung,15,135
Navy blue,CM2100ADW,6936358047456,PRINTER/COP/SCAN A4/CM2100ADW PANTUM,Pantum,2,304.88
Navy blue,EC020200305,4049759291532,EFB CAT8.1 SCHWARZ 5m RJ45 PATCHKABEL S/FTP PIMF,EFB,16,6.36
Navy blue,90NX0751-M00220,4711387531488,"ASUS ExpertBook B5 16""    U7-155U   16 512  B5604CMA-QW0056X W11P",Asus,56,1242.93
Navy blue,119357,4015867180440,Equip HDMI  HS Ethernet 1.4 A-A St/St 10.0m 4K30Hz HDR    sw Polybeutel,EQUIP,2679,11.71
Navy blue,119375,4015867199442,Equip HDMI PHS Ethernet 2.0 A-A St/St 20.0m 4K60Hz HDR    sw Polybeutel,EQUIP,401,38.94
Navy blue,119372,4015867199411,Equip HDMI PHS Ethernet 2.0 A-A St/St  7.5m 4K60Hz HDR    sw Polybeutel,EQUIP,364,11.19
Navy blue,DELL-P2423DE,5397184567975,Dell 24 Monitor - P2423DE -USB-C Hub  60.5cm(23.8 ) 3Y,DELL,5,222.37
Navy blue,DN-170094,4016032474654,DIGITUS DN-170094 - UPS - 2500 Watt - 1500 VA - 9 Ah,Digitus,47,492.7
Navy blue,38261,4002888382618,LINDY 9 Port HDMI Videowand Scaler,Lindy,2,808.35
Navy blue,30343,4002888303439,LINDY IEC-Netzkabel C14 an C5 5m,Lindy,21,8.47
Navy blue,119356,4015867180433,Equip HDMI  HS Ethernet 1.4 A-A St/St  7.5m 4K30Hz HDR    sw,EQUIP,559,9.99
Navy blue,170231,3567041702319,"NB Rucksack Port Chicago Evo Backpack Trolley 15,6""",Port,12,74.26
Navy blue,MZ7L37T6HBLA-00A07,7613081098175,Samsung PM893 Server SSD 7.68TB,Samsung,100,807.27
Navy blue,901212,3567049012120,Port SECURITY CABLE COMBINATION - NOBLE WEDGE SLOT,Port,5,22.47
Navy blue,900093-ACTO,3567042030107,Port POWER SUPPLY 65 W - ACER/TOSHIBA - EU,Port,3,26.75
Navy blue,900093-LE,3567042030084,Port POWER SUPPLY 65 W - LENOVO - EU,Port,8,27.44
Navy blue,90YE00N4-B0NA00,4711081722915,Asus Netzteil ROG Loki SFX-L 750W Platinum Netzteil,Asus,11,172.12
Navy blue,HDTX110ESCAA,4260557511329,Toshiba Canvio Flex Harddisk 1TB 2.5 USB 3.2 Gen 1,Toshiba,70,53.81
Navy blue,SMRTER_ELITE_C_BK,4250551407087,"smrter Hydra ELITE 6in1 Nylon-Ladekabel Typ USB-C, black retail",Smrter,32,4.78
Navy blue,4580275-006,4011170084895,Reiner SCT Authenticator 2-Faktor F-Secure Datenschutzpaket,Reiner SCT,18,66.42
Navy blue,MZ-V9P4T0CW,8806094946857,Samsung 990 Pro 4TB M.2 NVMe w/Heatsink,Samsung,29,281.05
Navy blue,GP.DCK1101A,4711121626784,Acer Vero Dock M33,Acer,287,183.48
Navy blue,43378,4002888433785,"LINDY DST-Pro 101, USB C Laptop Dockingstation mit 4K",Lindy,8,125.69
Navy blue,90NB14Q2-M003M0,4711387554555,ASUS VivoBook S 15     X1P-42-100 16 1TB      S5507QA-MA051W W11H,Asus Retail,33,916.63
Navy blue,19991,4008705199919,HERMA Heftschoner 10er Set A5 transparent (5 Farben),HERMA,2,2.24
Navy blue,LC-803W-ON,4260070129650,LC Power Gaming 803W Lucid_X - mid tower - ATX,LC-Power,1,59.89
Navy blue,19211,4008705192118,HERMA Sammelmappe A4 Hunde Pappe,HERMA,4,1.18
Navy blue,ID0114,4052792027891,Logilink Maus mini Funk 2.4 GHz 1600dpi optisch scroll black,LogiLink,27,5.04
Navy blue,19298,4008705192989,HERMA Sammelmappe A4 Fussball Pappe,HERMA,7,1.18
Navy blue,19323,4008705193238,HERMA Sammelmappe A4 Glossy Koala Polypropylen,HERMA,5,2.2
Navy blue,19360,4008705193603,HERMA Ringbuch A4 Pferde 4D,HERMA,5,3
Navy blue,49142,23942491422,USB-C Verbatim Adapter USB 3.1 GEN 1/ USB 3.0 x 3 HDMI RJ45,Verbatim,19,33.35
Navy blue,SV-019686,6438162019686,Wheel SVEN GC-W900,SVEN,7,82.08
Navy blue,SV-017989,6438162017989,Wheel SVEN GC-W500,SVEN,4,46.94
Navy blue,SV-015435,6438162015435,Wheel SVEN GC-W600,SVEN,3,70.2
Navy blue,SV-020781,6438162020781,"Gaming headphones with microphone AP-U750MV, black (USB, RGB)",SVEN,7,16.2
Navy blue,FITEAR-X100B,8716309120586,gembird Bluetooth in-ear Stereo Kopfhörer schwarz,Gembird,14,12.65
Navy blue,SFYRD/4000G,740617324501,Kingston FURY Renegade 4TB NVMe SSD,Kingston,4,251.75
Navy blue,4460276,3362934403836,AddOn Gamepad Thrustm. eswap D-IPPON D-PAD MODULE   (XBO/PC) retail,Thrustmaster,17,18.01
Navy blue,GC-M0230,4014619309245,"Python Audiokabel 4-pol. Klinkenstecker, schwarz 3m",Python,4,2.84
Navy blue,OR104G,4052792026283,"Logilink Kabelführungspanel 19"" 1HE, 5 Plastikringe, grau",LogiLink,380,3.36
Navy blue,19506,4008705195065,HERMA Sammelmappe A4 hellblau Polypropylen,HERMA,2,1.4
Navy blue,3540491,4034303032853,MEMORY DRIVE FLASH USB3.2/128GB 3540491 INTENSO,Intenso,50,7.13
Navy blue,3531494,4034303031955,MEMORY DRIVE FLASH USB3.2 64GB/PACK2 3531494 INTENSO,Intenso,50,8.12
Navy blue,580-ADGR,5397063745777,KEYBOARD KB216 RUS/BLACK 580-ADGR DELL,DELL,30,11.82
Navy blue,570-ABPY,5397184725412,MOUSE USB OPTICAL WRL MS3320W/ASH PINK 570-ABPY DELL,DELL,30,14.96
Navy blue,100016560,10043859794918,Fellowes Monitorständer Breyta  Max.15KG verstellbar schwarz,Fellowes,1,18.68
Navy blue,492-BBNO,142318300000,NB ACC AC ADAPTER 65W/492-BBNO DELL,DELL,9,30.57
Navy blue,100016565,10043859794888,"Fellowes Laptopständer bis 14"" inkl. Laptoptasche weiß",Fellowes,4,37.38
Navy blue,100016564,10043859794864,"Fellowes Laptopständer bis 14"" inkl. Laptoptasche schwarz",Fellowes,4,37.38
Navy blue,450-BBNY,,NB ACC AC ADAPTER USB-C 100W/450-BBNY DELL,DELL,4,51.45
Navy blue,460-BDXV,5397184922811,NB BACKPACK ECOLOOP PREMIER/SLIM 14''-16'' 460-BDXV DELL,DELL,6,60.56
Navy blue,LPAE06N001T-RNBNG,843367132508,Lexar 1TB External SSD USB3.2,LEXAR,10,77.75
Navy blue,450-AHRG,126514500000,NB ACC AC ADAPTER 130W USB-C/450-AHRG DELL,DELL,14,60.88
Navy blue,3827460,4034303033676,Intenso TX500 1TB 1.8 USB 3.2 External SSD,Intenso,9,65.91
Navy blue,460-BDXT,5397184922828,NB BACKPACK ECOLOOP PREMIER/14''-16'' 460-BDXT DELL,DELL,11,77.13
Navy blue,MAGFORGE320RAIRFLOWWH,4711377193474,Case|MSI|MAG FORGE 320R AIRFLOW|MidiTower|Case product features Transparent panel|ATX|MicroATX|MiniITX|Colour White|MAGFORGE320RAIRFLOWWH,MSI,5,76.24
Navy blue,MAGFORGE321RAIRFLOW,4711377193481,Case|MSI|MAG FORGE 321R AIRFLOW|MidiTower|Case product features Transparent panel|ATX|MicroATX|MiniITX|Colour Black|MAGFORGE321RAIRFLOW,MSI,22,78.58
Navy blue,6023512,4034303028863,Intenso External HDD 4TB USB 3.0 Colour Black,Intenso,8,94.39
Navy blue,482-BBEO,5397184620892,MONITOR ACC STAND MFS22/482-BBEO DELL,DELL,7,86.32
Navy blue,545-BBDO,5397184621257,MOUSE USB OPTICAL WRL AW720M/545-BBDO DELL,DELL,10,98.55
Navy blue,6023513,4034303032365,Intenso External HDD 5TB USB 3.0 Colour Black,Intenso,8,105.33
Navy blue,MAGPANO100RPZWHITE,4711377231572,Case|MSI|MAG PANO 100R PZ|MidiTower|Case product features Transparent panel|ATX|MicroATX|MiniITX|Colour White|MAGPANO100RPZWHITE,MSI,9,114.53
Navy blue,LPAE06N002T-RNBNG,843367132515,Lexar 2TB USB3.2 External SSD,LEXAR,5,135.36
Navy blue,210-BMHH,5397184821626,"LCD Monitor|DELL|S2425HS|23.8""|Business|Panel IPS|1920x1080|16:9|100Hz|Matte|8 ms|Speakers|Swivel|Pivot|Height adjustable|Tilt|210-BMHH",DELL,21,123.2
Navy blue,210-BMHG,5397184821657,"LCD Monitor|DELL|S2725HS|27""|Business|Panel IPS|1920x1080|16:9|100Hz|Matte|8 ms|Speakers|Swivel|Pivot|Height adjustable|Tilt|210-BMHG",DELL,50,155.61
Navy blue,WDBZRG0060BBK-WESN,718037904139,Western Digital External HDD 6TB USB 3.2,Western Digital,3,187.27
Navy blue,RTX3050VEN2XXS8GOC,4711377084796,Graphics Card|MSI|NVIDIA GeForce RTX 3050|8 GB|GDDR6|128 bit|PCIE 4.0 8x|Dual Slot Fansink|1xDVI-D|1xHDMI|1xDisplayPort|RTX3050VEN2XXS8GOC,MSI,6,202.52
Navy blue,210-BHSK,5397184821367,"LCD Monitor|DELL|P2424HT|24""|Business/Touch|Panel IPS|1920x1080|16:9|60Hz|Matte|5 ms|Speakers|Swivel|Height adjustable|Tilt|210-BHSK",DELL,7,325.25
Navy blue,N1006VNB5640EMEA01_HOM,142319200000,"Notebook|DELL|Vostro|5640|CPU  Core 5|120U|1400 MHz|16""|1920x1200|RAM 16GB|DDR5|5200 MHz|SSD 1TB|Intel Graphics|Integrated|ENG|Card Reader SD|Windows 11 Home|Titanium Grey|1.87 kg|N1006VNB5640EMEA01_HOM",DELL,7,837.45
Navy blue,N013L545014EMEA_VP_EST,142374800000,"Notebook|DELL|Latitude|5450|CPU  Core i7|i7-1355U|1700 MHz|14""|1920x1080|RAM 16GB|DDR5|5600 MHz|SSD 512GB|Intel graphics|Integrated|EST|Smart Card Reader|Windows 11 Pro|1.4 kg|N013L545014EMEA_VP_EST",DELL,11,1206.31
Navy blue,210-BLYZ_1009077673_5G,142377800000,"Notebook|DELL|Latitude|5550|CPU  Core Ultra|u5-135U|1600 MHz|15.6""|1920x1080|RAM 16GB|DDR5|5600 MHz|SSD 512GB|Intel graphics|Integrated|ENG|Card Reader microSD|Smart Card Reader|Windows 11 Pro|1.62 kg|210-BLYZ_1009077673_5G",DELL,7,1277.27
Navy blue,N001L765016EMEA_VP_EST,142375000000,"Notebook|DELL|Latitude|7650|CPU  Core Ultra|u5-135U|1600 MHz|CPU features vPro|16""|1920x1200|RAM 16GB|LPDDR5x|6400 MHz|SSD 512GB|Integrated Intel graphics|Integrated|EST|Windows 11 Pro|1.84 kg|N001L765016EMEA_VP_EST",DELL,3,1396.9
Navy blue,N002L735013EMEA_VP,141703800000,"Notebook|DELL|Latitude|7350|CPU  Core Ultra|u5-135U|1600 MHz|CPU features vPro|13.3""|1920x1200|RAM 16GB|LPDDR5x|6400 MHz|SSD 512GB|Intel graphics,|Integrated|ENG|Windows 11 Pro|1.15 kg|N002L735013EMEA_VP",DELL,2,1427.67
Navy blue,N003L765016EMEA_VP,141704500000,"Notebook|DELL|Latitude|7650|CPU  Core Ultra|u7-165U|1700 MHz|CPU features vPro|16""|1920x1200|RAM 16GB|LPDDR5x|6400 MHz|SSD 512GB|Integrated Intel graphics|Integrated|ENG|Smart Card Reader|Windows 11 Pro|1.84 kg|N003L765016EMEA_VP",DELL,1,1588.32
Navy blue,N008L745014EMEA_VP_EST,141705700000,"Notebook|DELL|Latitude|7450|CPU  Core Ultra|u7-165U|1700 MHz|CPU features vPro|14""|1920x1200|RAM 32GB|LPDDR5x|6400 MHz|SSD 512GB|Intel Graphics|Integrated|EST|Smart Card Reader|Windows 11 Pro|1.33 kg|N008L745014EMEA_VP_EST",DELL,11,1664.66
